,0,1,2
0,-0.5481611238927866,0.03366587943643327,0.0
1,-0.4706560249501039,0.05948642291699899,0.0
2,0.9205394307304005,0.36300763322994,0.0
3,-0.48644052025584533,0.06366612239061385,0.0
4,1.1749964462815283,-0.21165065370395272,1.0
5,-0.5931118166969218,0.029254963160869372,0.0
6,0.9599315374408576,-0.3680992494867209,1.0
7,-0.5931118166969218,0.029254963160869372,0.0
8,0.879112358487133,-0.63349841362857,1.0
9,0.07655848525553706,-0.03288445438897831,1.0
10,-0.6587793111813132,0.03428997779676738,0.0
11,-0.6249784640260256,0.021851330989996063,0.0
12,1.1165244184985645,0.4083454769960743,1.0
13,0.6747254181096194,0.4509296958806965,1.0
14,1.0113676560847575,0.8772703928043616,1.0
15,-0.5931118166969218,0.029254963160869372,0.0
16,-0.6175739522544854,0.011042904568066064,0.0
17,1.1583257471654567,-0.3402217294489334,1.0
18,0.7167684021441448,0.27467198461593456,1.0
19,-0.5593109695416344,0.016816316354098085,0.0
20,0.9655217975762673,-0.2858769895100104,1.0
21,1.5232726682829374,-0.3188264280199257,1.0
22,-0.6581345779059186,0.02767588480421918,0.0
23,-0.5924670834215273,0.022640870168321173,0.0
24,-0.17254903295180254,-0.22169088493410838,0.0
25,0.7645086173830786,-0.3870502361341631,1.0
26,-0.5924670834215273,0.022640870168321173,0.0
27,-0.6540636320220238,0.013965618083127592,0.0
28,1.177857268930462,0.07937620346941864,1.0
29,0.5357987187442199,-0.5348973433448222,0.0
30,-0.32592854965204526,0.16810618149270531,0.0
31,-0.5156497432882882,0.03445541861475838,0.0
32,-0.4706560249501039,0.05948642291699899,0.0
33,-0.4617864284983765,0.018624990380201652,0.0
34,-0.5599557028170289,0.023430409346646256,0.0
35,-0.5951014793438132,0.16643600419854432,0.0
36,-0.7190863932310205,0.012386539726477385,0.0
37,0.682777008333547,-0.09978735376451318,1.0
38,-0.4243834680182047,0.17065969643269988,0.0
39,-0.6262679305768148,0.03507951697509246,0.0
40,-0.15929864637198482,-0.041517186751617426,0.0
41,-0.5261548556617415,0.010991762539874958,0.0
42,-0.5136725179280557,0.03523322766379051,0.0
43,-0.6587793111813132,0.03428997779676738,0.0
44,1.27461077212762,-0.11522713071346433,1.0
45,1.0001915850377663,0.4814912473764835,1.0
46,-0.5400688533118028,0.03686344804863182,0.0
47,0.5604108215523701,-0.35234550012194077,1.0
48,-0.45179338285502085,-0.018079864503049475,0.0
49,0.854681903674378,-0.30019023840275816,1.0
50,0.648818152691343,-0.5207257034955203,1.0
51,-0.37401022418684654,-0.0018302208837922644,0.0
52,-0.6256231973014202,0.02846542398254429,0.0
53,0.3367272708338684,-0.6309256353876901,1.0
54,-0.602635747194281,0.0761705451813432,0.0
55,-0.5488058571681811,0.04027997242898149,0.0
56,-0.5918223501461327,0.016026777175772975,0.0
57,-0.526799588937136,0.017605855532423168,0.0
58,-0.603169313653348,0.10363906513570607,0.0
59,-0.5978274958562112,0.04957932287450915,0.0
60,0.657056775941793,-0.5938344013943532,1.0
61,-0.5931118166969218,0.029254963160869372,0.0
