,0,1,2
0,-0.635074175984963,0.2886835806260078,0.0
1,-0.731289939015693,-0.7856629824889397,1.0
2,0.3318943069166786,-0.7179317485474244,1.0
3,0.02311524249461742,0.5863235108987825,1.0
4,-0.3259631885052262,-0.6066254810249714,0.0
5,1.1651485988956454,0.20649340002756367,1.0
6,0.024364438564062823,0.5890636541156867,1.0
7,-0.6377757445884538,0.28318716393998805,0.0
8,1.2027100486430897,0.14202637826915795,0.0
9,-0.635063244511668,0.28668687840211665,0.0
10,-0.638062048710814,0.2823451742057821,0.0
11,-0.636327018773941,0.285363265824844,1.0
12,0.024986193891429292,0.5928139065741214,1.0
13,0.7165861357149423,-1.314707948016089,0.0
14,0.022975581433147468,0.5841128979332831,0.0
15,-0.9858891595750843,-0.9079065790690118,1.0
16,-0.537440369074343,0.2638363475993131,1.0
17,1.065377292125701,-0.12421156961813037,0.0
18,0.023134650038893572,0.5862950558729917,0.0
19,-0.6338620258432757,0.29212556152094454,0.0
20,-0.5379354775121302,0.2646493283157815,1.0
21,0.6865454543804923,0.4982608702556815,1.0
22,-0.6351508000219218,0.2891994825112555,0.0
23,0.04063471639912027,0.645200231462196,1.0
24,-0.8832678543255335,-0.9206218935844376,0.0
25,0.6814650541478969,0.4771892952227151,1.0
26,0.02187561694748198,0.5810079925755777,1.0
27,-0.639685487607141,0.2770638143920612,1.0
28,2.6509821599641787,-0.7222260451325078,0.0
29,-0.8841984681585457,-0.9204249626474561,1.0
30,0.6821269095438436,0.4790510487290728,1.0
31,2.6281965919230657,-0.7471511276472951,1.0
32,-0.18637368406039345,-0.33831664366866065,0.0
33,-0.6368668884132836,0.2846308085219839,0.0
34,0.022260787767608075,0.5829248965973639,1.0
35,-0.23987635916977432,0.6586681298688563,1.0
36,0.08988974696452873,0.7067054273681108,0.0
37,2.656129874877625,-0.7267696083620948,1.0
38,-0.4468238757044935,0.35014074771980847,1.0
39,0.022077489356874546,0.5805663584321761,1.0
40,-0.8852168049183661,-0.9226495414757616,0.0
41,0.02298323147231125,0.583727757610327,1.0
42,0.08100048114639044,0.6521542087611933,0.0
43,-0.8283452854149543,-0.5775165997571917,1.0
44,-0.7983313172861798,-0.8470695483549328,0.0
45,-0.6151521778580812,0.3560625863827089,1.0
46,-0.6360140614666174,0.28365312237325785,0.0
47,0.022913990724483312,0.5840241936994087,1.0
48,2.6278905122349996,-0.7470999889291611,0.0
49,-0.4497350710038251,0.3435127010690049,0.0
50,-0.9848551691582093,-0.9055914280999108,0.0
51,0.23706639682072184,1.0061066950410014,0.0
52,2.628451658329787,-0.7471937432457401,0.0
53,0.029758612439836334,0.6110294044562296,1.0
54,0.023225330813144523,0.5845371315350901,0.0
55,0.021237817991984192,0.580972321851607,1.0
56,-0.3665013378882144,0.4607135063700161,1.0
57,0.02074672269017989,0.5783961264075053,0.0
58,-0.7973755124448035,-0.8467993291080383,0.0
59,0.021304467567822016,0.5789248209204026,0.0
60,0.6804514296491859,0.4752185136155639,0.0
61,0.16243750104969154,0.8549905553888929,0.0
62,0.6785922319555179,0.46963593236274054,1.0
63,0.18407508660190883,0.9233231825509541,0.0
64,-0.6382082734493537,0.282600438058758,1.0
65,-0.36664895505384665,0.4542470639085077,1.0
66,-0.6341954720219057,0.29109873253498675,1.0
67,-0.3680049726206522,0.451886985116322,0.0
68,-0.9828225577439703,-0.9001019318973655,1.0
69,2.2802561317640246,-1.9357656556066791,0.0
70,-0.6525723155531029,0.27900101645610037,1.0
71,-0.3257329663361652,-0.6069245798742192,1.0
72,-0.47550266212143655,0.6247035581518293,1.0
73,-0.32361990505082905,-1.0045788734557688,1.0
74,-0.3237153726937728,-0.6034322974574488,0.0
75,0.022959316767910864,0.18212578441551042,1.0
76,-0.6360897650746555,0.2854207519411433,1.0
77,-0.5392772523161857,0.26118452000313874,0.0
78,-0.634914651574041,0.2885224609140736,0.0
79,-0.36241015795078485,0.49941909256311495,0.0
80,-0.47708369389984095,0.6204705929962496,1.0
81,-0.9829434673612223,-0.9003142140276994,1.0
82,-0.32617599233485817,-0.6079959023319468,0.0
83,-0.7951257257434722,-0.8386703562598031,1.0
84,-0.634619955047391,0.2910620066063966,0.0
85,-0.6355658185413785,0.2873531272062008,0.0
86,-0.9815902428761009,-0.8972799569407284,1.0
